split,image,label,selection
test,frame_000552_person_06.jpg,negative,evaluation_negative
test,frame_000552_person_07.jpg,positive,evaluation_positive
test,frame_000552_person_08.jpg,negative,evaluation_negative
test,frame_000552_person_09.jpg,negative,evaluation_negative
test,frame_000552_person_10.jpg,negative,evaluation_negative
test,frame_000552_person_11.jpg,negative,evaluation_negative
test,frame_000552_person_12.jpg,negative,evaluation_negative
test,frame_000552_person_13.jpg,negative,evaluation_negative
test,frame_000552_person_14.jpg,negative,evaluation_negative
test,frame_000552_person_15.jpg,negative,evaluation_negative
test,frame_000552_person_16.jpg,negative,evaluation_negative
test,frame_000552_person_17.jpg,negative,evaluation_negative
test,frame_000561_person_00.jpg,negative,evaluation_negative
test,frame_000561_person_01.jpg,negative,evaluation_negative
test,frame_000561_person_02.jpg,negative,evaluation_negative
test,frame_000561_person_03.jpg,negative,evaluation_negative
test,frame_000561_person_04.jpg,negative,evaluation_negative
test,frame_000561_person_05.jpg,negative,evaluation_negative
test,frame_000561_person_06.jpg,negative,evaluation_negative
test,frame_000561_person_07.jpg,negative,evaluation_negative
test,frame_000561_person_08.jpg,negative,evaluation_negative
test,frame_000561_person_09.jpg,negative,evaluation_negative
test,frame_000561_person_10.jpg,negative,evaluation_negative
test,frame_000561_person_11.jpg,negative,evaluation_negative
test,frame_000561_person_12.jpg,negative,evaluation_negative
test,frame_000561_person_13.jpg,negative,evaluation_negative
test,frame_000561_person_14.jpg,negative,evaluation_negative
test,frame_000561_person_15.jpg,negative,evaluation_negative
test,frame_000561_person_16.jpg,negative,evaluation_negative
test,frame_000561_person_17.jpg,negative,evaluation_negative
test,frame_000564_person_00.jpg,negative,evaluation_negative
test,frame_000564_person_01.jpg,negative,evaluation_negative
test,frame_000564_person_02.jpg,negative,evaluation_negative
test,frame_000564_person_03.jpg,negative,evaluation_negative
test,frame_000564_person_04.jpg,negative,evaluation_negative
test,frame_000564_person_05.jpg,negative,evaluation_negative
test,frame_000564_person_06.jpg,negative,evaluation_negative
test,frame_000564_person_07.jpg,negative,evaluation_negative
test,frame_000564_person_08.jpg,negative,evaluation_negative
test,frame_000564_person_09.jpg,negative,evaluation_negative
test,frame_000564_person_10.jpg,negative,evaluation_negative
test,frame_000564_person_11.jpg,negative,evaluation_negative
test,frame_000564_person_12.jpg,negative,evaluation_negative
test,frame_000564_person_13.jpg,negative,evaluation_negative
test,frame_000564_person_14.jpg,negative,evaluation_negative
test,frame_000564_person_15.jpg,negative,evaluation_negative
test,frame_000564_person_16.jpg,negative,evaluation_negative
test,frame_000564_person_17.jpg,negative,evaluation_negative
test,frame_000564_person_18.jpg,negative,evaluation_negative
test,frame_000575_person_00.jpg,negative,evaluation_negative
test,frame_000575_person_01.jpg,negative,evaluation_negative
test,frame_000575_person_02.jpg,negative,evaluation_negative
test,frame_000575_person_03.jpg,negative,evaluation_negative
test,frame_000575_person_04.jpg,negative,evaluation_negative
test,frame_000575_person_05.jpg,negative,evaluation_negative
test,frame_000575_person_06.jpg,negative,evaluation_negative
test,frame_000575_person_07.jpg,negative,evaluation_negative
test,frame_000575_person_08.jpg,negative,evaluation_negative
test,frame_000575_person_09.jpg,negative,evaluation_negative
test,frame_000575_person_10.jpg,negative,evaluation_negative
test,frame_000575_person_11.jpg,negative,evaluation_negative
test,frame_000575_person_12.jpg,negative,evaluation_negative
test,frame_000575_person_13.jpg,negative,evaluation_negative
test,frame_000575_person_14.jpg,negative,evaluation_negative
test,frame_000575_person_15.jpg,negative,evaluation_negative
test,frame_000575_person_16.jpg,negative,evaluation_negative
test,frame_000575_person_17.jpg,negative,evaluation_negative
test,frame_000575_person_18.jpg,negative,evaluation_negative
test,frame_000575_person_19.jpg,negative,evaluation_negative
test,frame_000582_person_00.jpg,negative,evaluation_negative
test,frame_000582_person_01.jpg,negative,evaluation_negative
test,frame_000582_person_02.jpg,negative,evaluation_negative
test,frame_000582_person_03.jpg,negative,evaluation_negative
test,frame_000582_person_04.jpg,negative,evaluation_negative
test,frame_000582_person_05.jpg,negative,evaluation_negative
test,frame_000582_person_06.jpg,negative,evaluation_negative
test,frame_000582_person_07.jpg,negative,evaluation_negative
test,frame_000582_person_08.jpg,negative,evaluation_negative
test,frame_000582_person_09.jpg,negative,evaluation_negative
test,frame_000582_person_10.jpg,negative,evaluation_negative
test,frame_000582_person_11.jpg,negative,evaluation_negative
test,frame_000582_person_12.jpg,negative,evaluation_negative
test,frame_000582_person_13.jpg,negative,evaluation_negative
test,frame_000582_person_14.jpg,negative,evaluation_negative
test,frame_000582_person_15.jpg,negative,evaluation_negative
test,frame_000582_person_16.jpg,negative,evaluation_negative
test,frame_000582_person_17.jpg,negative,evaluation_negative
test,frame_000582_person_18.jpg,negative,evaluation_negative
test,frame_000586_person_00.jpg,negative,evaluation_negative
test,frame_000586_person_01.jpg,negative,evaluation_negative
test,frame_000586_person_02.jpg,negative,evaluation_negative
test,frame_000586_person_03.jpg,negative,evaluation_negative
test,frame_000586_person_04.jpg,negative,evaluation_negative
test,frame_000586_person_05.jpg,negative,evaluation_negative
test,frame_000586_person_06.jpg,negative,evaluation_negative
test,frame_000586_person_07.jpg,negative,evaluation_negative
test,frame_000586_person_08.jpg,negative,evaluation_negative
test,frame_000586_person_09.jpg,negative,evaluation_negative
test,frame_000586_person_10.jpg,negative,evaluation_negative
test,frame_000586_person_11.jpg,negative,evaluation_negative
test,frame_000586_person_12.jpg,negative,evaluation_negative
test,frame_000586_person_13.jpg,negative,evaluation_negative
test,frame_000586_person_14.jpg,negative,evaluation_negative
test,frame_000586_person_15.jpg,negative,evaluation_negative
test,frame_000586_person_16.jpg,negative,evaluation_negative
test,frame_000586_person_17.jpg,negative,evaluation_negative
test,frame_000598_person_00.jpg,negative,evaluation_negative
test,frame_000598_person_01.jpg,negative,evaluation_negative
test,frame_000598_person_02.jpg,negative,evaluation_negative
test,frame_000598_person_03.jpg,negative,evaluation_negative
test,frame_000598_person_04.jpg,negative,evaluation_negative
test,frame_000598_person_05.jpg,negative,evaluation_negative
test,frame_000598_person_06.jpg,negative,evaluation_negative
test,frame_000598_person_07.jpg,negative,evaluation_negative
test,frame_000598_person_08.jpg,negative,evaluation_negative
test,frame_000598_person_09.jpg,negative,evaluation_negative
test,frame_000598_person_10.jpg,negative,evaluation_negative
test,frame_000598_person_11.jpg,negative,evaluation_negative
test,frame_000598_person_12.jpg,negative,evaluation_negative
test,frame_000598_person_13.jpg,negative,evaluation_negative
test,frame_000598_person_14.jpg,negative,evaluation_negative
test,frame_000598_person_15.jpg,negative,evaluation_negative
test,frame_000598_person_16.jpg,negative,evaluation_negative
test,frame_000598_person_17.jpg,negative,evaluation_negative
test,frame_000598_person_18.jpg,negative,evaluation_negative
test,frame_000598_person_19.jpg,negative,evaluation_negative
test,frame_000876_person_00.jpg,negative,evaluation_negative
test,frame_000876_person_01.jpg,negative,evaluation_negative
test,frame_000876_person_02.jpg,negative,evaluation_negative
test,frame_000876_person_03.jpg,negative,evaluation_negative
test,frame_000876_person_04.jpg,negative,evaluation_negative
test,frame_000876_person_05.jpg,negative,evaluation_negative
test,frame_000876_person_06.jpg,negative,evaluation_negative
test,frame_000876_person_07.jpg,negative,evaluation_negative
test,frame_000876_person_08.jpg,negative,evaluation_negative
test,frame_000876_person_09.jpg,negative,evaluation_negative
test,frame_000876_person_10.jpg,negative,evaluation_negative
test,frame_000876_person_11.jpg,negative,evaluation_negative
test,frame_000876_person_12.jpg,negative,evaluation_negative
test,frame_000876_person_13.jpg,negative,evaluation_negative
test,frame_000876_person_14.jpg,negative,evaluation_negative
test,frame_000876_person_15.jpg,negative,evaluation_negative
test,frame_000876_person_16.jpg,negative,evaluation_negative
test,frame_000876_person_17.jpg,negative,evaluation_negative
test,frame_000876_person_18.jpg,negative,evaluation_negative
test,frame_000876_person_19.jpg,negative,evaluation_negative
test,frame_000887_person_00.jpg,negative,evaluation_negative
test,frame_000887_person_01.jpg,negative,evaluation_negative
test,frame_000887_person_02.jpg,negative,evaluation_negative
test,frame_000887_person_03.jpg,negative,evaluation_negative
test,frame_000887_person_04.jpg,negative,evaluation_negative
test,frame_000887_person_05.jpg,negative,evaluation_negative
test,frame_000887_person_06.jpg,negative,evaluation_negative
test,frame_000887_person_07.jpg,negative,evaluation_negative
test,frame_000887_person_08.jpg,negative,evaluation_negative
test,frame_000887_person_09.jpg,negative,evaluation_negative
test,frame_000887_person_10.jpg,negative,evaluation_negative
test,frame_000887_person_11.jpg,negative,evaluation_negative
test,frame_000887_person_12.jpg,negative,evaluation_negative
test,frame_000887_person_13.jpg,negative,evaluation_negative
test,frame_000887_person_14.jpg,negative,evaluation_negative
test,frame_000887_person_15.jpg,negative,evaluation_negative
test,frame_000887_person_16.jpg,negative,evaluation_negative
test,frame_000887_person_17.jpg,negative,evaluation_negative
test,frame_000890_person_00.jpg,negative,evaluation_negative
test,frame_000890_person_01.jpg,negative,evaluation_negative
test,frame_000890_person_02.jpg,negative,evaluation_negative
test,frame_000890_person_03.jpg,negative,evaluation_negative
test,frame_000890_person_04.jpg,negative,evaluation_negative
test,frame_000890_person_05.jpg,negative,evaluation_negative
test,frame_000890_person_06.jpg,negative,evaluation_negative
test,frame_000890_person_07.jpg,negative,evaluation_negative
test,frame_000890_person_08.jpg,negative,evaluation_negative
test,frame_000890_person_09.jpg,negative,evaluation_negative
test,frame_000890_person_10.jpg,negative,evaluation_negative
test,frame_000890_person_11.jpg,positive,evaluation_positive
test,frame_000890_person_12.jpg,negative,evaluation_negative
test,frame_000890_person_13.jpg,negative,evaluation_negative
test,frame_000890_person_14.jpg,negative,evaluation_negative
test,frame_000890_person_15.jpg,negative,evaluation_negative
test,frame_000890_person_16.jpg,negative,evaluation_negative
test,frame_000890_person_17.jpg,negative,evaluation_negative
test,frame_000890_person_18.jpg,negative,evaluation_negative
test,frame_000901_person_00.jpg,negative,evaluation_negative
test,frame_000901_person_01.jpg,negative,evaluation_negative
test,frame_000901_person_02.jpg,negative,evaluation_negative
test,frame_000901_person_03.jpg,negative,evaluation_negative
test,frame_000901_person_04.jpg,negative,evaluation_negative
test,frame_000901_person_05.jpg,negative,evaluation_negative
test,frame_000901_person_06.jpg,negative,evaluation_negative
test,frame_000901_person_07.jpg,negative,evaluation_negative
test,frame_000901_person_08.jpg,negative,evaluation_negative
test,frame_000901_person_09.jpg,negative,evaluation_negative
test,frame_000901_person_10.jpg,negative,evaluation_negative
test,frame_000901_person_11.jpg,positive,evaluation_positive
test,frame_000901_person_12.jpg,negative,evaluation_negative
test,frame_000901_person_13.jpg,negative,evaluation_negative
test,frame_000901_person_14.jpg,negative,evaluation_negative
test,frame_000901_person_15.jpg,negative,evaluation_negative
test,frame_000901_person_16.jpg,negative,evaluation_negative
test,frame_000901_person_17.jpg,negative,evaluation_negative
test,frame_000901_person_18.jpg,negative,evaluation_negative
test,frame_000908_person_00.jpg,negative,evaluation_negative
test,frame_000908_person_01.jpg,negative,evaluation_negative
test,frame_000908_person_02.jpg,negative,evaluation_negative
test,frame_000908_person_03.jpg,negative,evaluation_negative
test,frame_000908_person_04.jpg,negative,evaluation_negative
test,frame_000908_person_05.jpg,negative,evaluation_negative
test,frame_000908_person_06.jpg,negative,evaluation_negative
test,frame_000908_person_07.jpg,negative,evaluation_negative
test,frame_000908_person_08.jpg,negative,evaluation_negative
test,frame_000908_person_09.jpg,negative,evaluation_negative
test,frame_000908_person_10.jpg,negative,evaluation_negative
test,frame_000908_person_11.jpg,negative,evaluation_negative
test,frame_000908_person_12.jpg,negative,evaluation_negative
test,frame_000908_person_13.jpg,negative,evaluation_negative
test,frame_000908_person_14.jpg,negative,evaluation_negative
test,frame_000908_person_15.jpg,negative,evaluation_negative
test,frame_000908_person_16.jpg,negative,evaluation_negative
test,frame_000914_person_00.jpg,negative,evaluation_negative
test,frame_000914_person_01.jpg,negative,evaluation_negative
test,frame_000914_person_02.jpg,negative,evaluation_negative
test,frame_000914_person_03.jpg,negative,evaluation_negative
test,frame_000914_person_04.jpg,negative,evaluation_negative
test,frame_000914_person_05.jpg,negative,evaluation_negative
test,frame_000914_person_06.jpg,negative,evaluation_negative
test,frame_000914_person_07.jpg,negative,evaluation_negative
test,frame_000914_person_08.jpg,negative,evaluation_negative
test,frame_000914_person_09.jpg,negative,evaluation_negative
test,frame_000914_person_10.jpg,negative,evaluation_negative
test,frame_000914_person_11.jpg,negative,evaluation_negative
test,frame_000914_person_12.jpg,negative,evaluation_negative
test,frame_000914_person_13.jpg,negative,evaluation_negative
test,frame_000914_person_14.jpg,negative,evaluation_negative
test,frame_000914_person_15.jpg,negative,evaluation_negative
test,frame_000914_person_16.jpg,negative,evaluation_negative
test,frame_000925_person_00.jpg,positive,evaluation_positive
test,frame_000925_person_01.jpg,negative,evaluation_negative
test,frame_000925_person_02.jpg,negative,evaluation_negative
test,frame_000925_person_03.jpg,negative,evaluation_negative
test,frame_000925_person_04.jpg,negative,evaluation_negative
test,frame_000925_person_05.jpg,negative,evaluation_negative
test,frame_000925_person_06.jpg,negative,evaluation_negative
test,frame_000925_person_07.jpg,negative,evaluation_negative
test,frame_000925_person_08.jpg,negative,evaluation_negative
test,frame_000925_person_09.jpg,negative,evaluation_negative
test,frame_000925_person_10.jpg,negative,evaluation_negative
test,frame_000925_person_11.jpg,negative,evaluation_negative
test,frame_000925_person_12.jpg,negative,evaluation_negative
test,frame_000925_person_13.jpg,negative,evaluation_negative
test,frame_000925_person_14.jpg,negative,evaluation_negative
test,frame_000925_person_15.jpg,negative,evaluation_negative
test,frame_000925_person_16.jpg,negative,evaluation_negative
test,frame_000932_person_00.jpg,negative,evaluation_negative
test,frame_000932_person_01.jpg,negative,evaluation_negative
test,frame_000932_person_02.jpg,negative,evaluation_negative
test,frame_000932_person_03.jpg,negative,evaluation_negative
test,frame_000932_person_04.jpg,negative,evaluation_negative
test,frame_000932_person_05.jpg,negative,evaluation_negative
test,frame_000932_person_06.jpg,negative,evaluation_negative
test,frame_000932_person_07.jpg,positive,evaluation_positive
test,frame_000932_person_08.jpg,negative,evaluation_negative
test,frame_000932_person_09.jpg,negative,evaluation_negative
test,frame_000932_person_10.jpg,negative,evaluation_negative
test,frame_000932_person_11.jpg,negative,evaluation_negative
test,frame_000932_person_12.jpg,negative,evaluation_negative
test,frame_000932_person_13.jpg,negative,evaluation_negative
test,frame_000932_person_14.jpg,negative,evaluation_negative
test,frame_000932_person_15.jpg,negative,evaluation_negative
test,frame_000932_person_16.jpg,negative,evaluation_negative
test,frame_000932_person_17.jpg,negative,evaluation_negative
